img_path,phase,cell_line,cell_line_sex,passage,treatment,treatment_raw,magnification,flask_size,o2_percent,seeding_density,microscope,image_date,extension,study_part,percent_oxygen,treatment_norm,time_point_x,sample_id,time_point_y,pdl,pdl_norm,pdl_bin,percent_lifespan,clinical_condition,donor_age,cell_type,days_grown,telomere_length,mtdna_cn,cell_size,cell_volume,seahorse_respiration,seahorse_ecar,rnaseq_id,methylation_basename,clock_horvath1,clock_phenoage,clock_grimage,clock_mitotic,clock_dnamtl,clock_dnamsen,clock_dunedin,has_image,has_pdl,has_rna,has_methylation,has_telomere,has_mtdna,n_modalities,unmatched_reason,rna_geo_sample_id,rna_title,rna_source_name,rna_organism,rna_geo_accession,rna_char_study_sample_id,rna_char_cell_line_group,rna_char_unique_variable_name,rna_char_cell_line,rna_char_inhouse_cell_line_name,rna_char_cell_type,rna_char_sex,rna_char_clinical_condition,rna_char_donor_age,rna_char_study_part,rna_char_replicate_line,rna_char_treatments,rna_char_percent_oxygen,rna_char_date_of_passage,rna_char_time_of_passage,rna_char_pre_designated_time_point_udays,rna_char_passage,rna_char_pre_study_passages_udivisions,rna_char_days_grown_udays,rna_char_days_per_passage_udays,rna_char_cells_plated_umillioncells,rna_char_cells_counted_with_dead_umillioncells,rna_char_divisions_per_passage_udoublings,rna_char_population_doublings_utotal_divisions,rna_char_population_doubling_time_uhours_per_division,rna_char_rnaseq_well_position,rna_char_rnaseq_count_uread_transcripts,rna_char_rnaseq_yield,rna_char_rnaseq_quality,rna_char_rnaseq_base_30,rna_char_rnaseq_rin,rna_char_rnaseq_rnatotal_ng,rna_char_rnaseq_dv200,rna_char_rnaseq_dna_ng,rna_supplementary_files,rna_char_notes,meth_geo_sample_id,meth_title,meth_source_name,meth_organism,meth_geo_accession,meth_char_study_sample_id,meth_char_cell_line_group,meth_char_unique_variable_name,meth_char_cell_line_inhouse,meth_char_cell_line,meth_char_cell_type,meth_char_sex,meth_char_clinical_condition,meth_char_donor_age,meth_char_study_part,meth_char_replicate_line,meth_char_treatments,meth_char_percent_oxygen,meth_char_date_of_collection,meth_char_time_of_day,meth_char_pre_designated_time_point_udays,meth_char_passage,meth_char_pre_study_passages_udivisions,meth_char_days_grown_udays,meth_char_days_after_treatment_udays,meth_char_days_per_passage_udays,meth_char_cells_plated_umillioncells,meth_char_cells_counted_with_dead_umillioncells,meth_char_divisions_per_passage_udoublings,meth_char_population_doublings_utotal_divisions,meth_char_population_doubling_time_uhours_per_division,meth_char_dneasy_batch,meth_char_sample_plate,meth_char_slide,meth_char_array,meth_char_well,meth_supplementary_files,meth_char_notes,fold,fold_role
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseIII/2019-03-28/hFB13, ctrl, P9, 250kcells, 7-days growth, 21%, 10x.jpg",PhaseIII,hFB13,,9,Control,ctrl,10,,21.0,250kcells,,,.jpg,3,21,Control,,1200.0,,24.93,0.30838693715600707,mid,,Normal,18.0,Primary Human Fibroblast (breast),34.0,0.99,344.99,24.03,7265.41,,,,203774260120_R06C01,38.85,9.22,48.44,99.03,5.44,0.54,0.624534448,True,True,False,True,True,True,3,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM5435406,Methylation_HC2_sp3_Normal_Control_ox21_p9,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,1200.0,HC2_sp3_Normal_Control_ox21,HC2_sp3_Normal_Control_ox21_p9,hFB13,HC2,Primary Human Fibroblast (breast),female,Normal,18.0,3.0,2.0,Control,21.0,2019-03-28,12:00,,9.0,,42.04166667,20.79166667,6.875,0.25,7.92,4.98550043,24.92616443,33.09597548,14.0,WG6994416-MSA4,203774260120.0,R06C01,F11,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435406/suppl/GSM5435406_203774260120_R06C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435406/suppl/GSM5435406_203774260120_R06C01_Red.idat.gz,,1.0,1.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseIII/2019-03-28/hFB12, ctrl, P9, 500kcells, 7-days growth, 3%, 10x.jpg",PhaseIII,hFB12,,9,Control,ctrl,10,,3.0,500kcells,,,.jpg,3,3,Control,,1255.0,,17.19,0.2511322132907066,early,,Normal,18.0,Primary Human Fibroblast (breast),34.16,0.84,211.82,26.255,9476.21,,,209.0,203769830145_R07C01,40.42,14.08,41.57,81.37,5.39,-2.37,0.648734998,True,True,True,True,True,True,4,matched,GSM5435798,HC1_sp3_Normal_Control_ox3_p9,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,1255.0,HC1_sp3_Normal_Control_ox3,HC1_sp3_Normal_Control_ox3_p9,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18.0,3.0,0.0,Control,3.0,2019-03-28,16:00,,9.0,,41.33333333,6.916666667,1.0,2.84517,2.508514857,17.18858719,66.17461306,21.0,31602782.0,9481.0,35.09,89.54,10.0,959.56,75.64,0.0,,,GSM5435444,Methylation_HC1_sp3_Normal_Control_ox3_p9,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,1255.0,HC1_sp3_Normal_Control_ox3,HC1_sp3_Normal_Control_ox3_p9,hFB12,HC1,Primary Human Fibroblast (breast),male,Normal,18.0,3.0,1.0,Control,3.0,2019-03-28,16:00,,9.0,,41.33333333,20.875,6.916666667,1.0,2.84517,2.508514857,17.18858719,66.17461306,15.0,WG6994416-MSA4,203769830145.0,R07C01,G05,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435444/suppl/GSM5435444_203769830145_R07C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435444/suppl/GSM5435444_203769830145_R07C01_Red.idat.gz,,0.0,0.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseIII/2019-03-28/hFB11, ctrl, P12, 250kcells, 7-days growth, 21%, 10x.jpg",PhaseIII,hFB11,,12,Control,ctrl,10,,21.0,250kcells,,,.jpg,3,21,Control,,1179.0,,22.25,0.5876914949659882,late,,Normal,3.0,Primary Human Fibroblast (upper arm),34.0,0.65,364.78,24.77,7957.5,,,181.0,203833040027_R04C01,35.57,23.26,25.93,134.62,5.91,-0.41,0.402692023,True,True,True,True,True,True,4,matched,GSM5435770,HC4_sp3_Normal_Control_ox21_p12,Primary Human Fibroblast (upper arm),Homo sapiens,GSE179848,1179.0,HC4_sp3_Normal_Control_ox21,HC4_sp3_Normal_Control_ox21_p12,HC4,hFB11,Primary Human Fibroblast (upper arm),male,Normal,3.0,3.0,0.0,Control,21.0,2019-03-28,12:00,,12.0,,41.16666667,6.875,0.25,6.46905,4.693553864,22.25140224,35.15459816,19.0,44517313.0,13355.0,34.59,87.28,9.9,1500.8,83.28,0.0,,,GSM5435391,Methylation_HC4_sp3_Normal_Control_ox21_p12,Primary Human Fibroblast (upper arm),Homo sapiens,GSE179847,1179.0,HC4_sp3_Normal_Control_ox21,HC4_sp3_Normal_Control_ox21_p12,hFB11,HC4,Primary Human Fibroblast (upper arm),male,Normal,3.0,3.0,1.0,Control,21.0,2019-03-28,12:00,,12.0,,41.16666667,20.79166667,6.875,0.25,6.46905,4.693553864,22.25140224,35.15459816,13.0,WG6994425-MSA4,203833040027.0,R04C01,D03,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435391/suppl/GSM5435391_203833040027_R04C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435391/suppl/GSM5435391_203833040027_R04C01_Red.idat.gz,,2.0,2.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseIII/2019-03-28/hFB12, ctrl, P9, 500kcells, 7-days growth, 21%, 10x.jpg",PhaseIII,hFB12,,9,Control,ctrl,10,,21.0,500kcells,,,.jpg,3,21,Control,,1189.0,,20.3,0.29656683710304504,early,,Normal,18.0,Primary Human Fibroblast (breast),34.0,0.72,363.91,28.13,11654.88,,,,203839170025_R05C01,43.16,16.88,42.39,94.87,5.46,-3.19,0.655385892,True,True,False,True,True,True,3,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM5435398,Methylation_HC1_sp3_Normal_Control_ox21_p9,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,1189.0,HC1_sp3_Normal_Control_ox21,HC1_sp3_Normal_Control_ox21_p9,hFB12,HC1,Primary Human Fibroblast (breast),male,Normal,18.0,3.0,2.0,Control,21.0,2019-03-28,12:00,,9.0,,41.16666667,20.79166667,6.875,0.5,5.40855,3.435241868,20.29870486,48.03155246,13.0,WG6994425-MSA4,203839170025.0,R05C01,E01,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435398/suppl/GSM5435398_203839170025_R05C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435398/suppl/GSM5435398_203839170025_R05C01_Red.idat.gz,,0.0,0.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseIII/2019-03-28/hFB13, ctrl, P9, 250kcells, 7-days growth, 21%, 20x.jpg",PhaseIII,hFB13,,9,Control,ctrl,20,,21.0,250kcells,,,.jpg,3,21,Control,,1200.0,,24.93,0.30838693715600707,mid,,Normal,18.0,Primary Human Fibroblast (breast),34.0,0.99,344.99,24.03,7265.41,,,,203774260120_R06C01,38.85,9.22,48.44,99.03,5.44,0.54,0.624534448,True,True,False,True,True,True,3,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM5435406,Methylation_HC2_sp3_Normal_Control_ox21_p9,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,1200.0,HC2_sp3_Normal_Control_ox21,HC2_sp3_Normal_Control_ox21_p9,hFB13,HC2,Primary Human Fibroblast (breast),female,Normal,18.0,3.0,2.0,Control,21.0,2019-03-28,12:00,,9.0,,42.04166667,20.79166667,6.875,0.25,7.92,4.98550043,24.92616443,33.09597548,14.0,WG6994416-MSA4,203774260120.0,R06C01,F11,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435406/suppl/GSM5435406_203774260120_R06C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435406/suppl/GSM5435406_203774260120_R06C01_Red.idat.gz,,1.0,1.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseIII/2019-03-28/hFB11, ctrl, P12, 250kcells, 7-days growth, 3%, 20x.jpg",PhaseIII,hFB11,,12,Control,ctrl,20,,3.0,250kcells,,,.jpg,3,3,Control,,1244.0,,21.84,0.5768621235980755,late,,Normal,3.0,Primary Human Fibroblast (upper arm),34.16,0.95,185.72,27.035,10346.13,,,204.0,203841900014_R04C01,39.5,26.52,28.32,137.15,5.66,0.99,0.475202134,True,True,True,True,True,True,4,matched,GSM5435793,HC4_sp3_Normal_Control_ox3_p12,Primary Human Fibroblast (upper arm),Homo sapiens,GSE179848,1244.0,HC4_sp3_Normal_Control_ox3,HC4_sp3_Normal_Control_ox3_p12,HC4,hFB11,Primary Human Fibroblast (upper arm),male,Normal,3.0,3.0,0.0,Control,3.0,2019-03-28,16:00,,12.0,,41.33333333,6.916666667,0.25,6.015,4.588564737,21.84041579,36.17688962,21.0,32805505.0,9842.0,34.71,87.88,9.8,1369.2,81.81,89.6,,,GSM5435435,Methylation_HC4_sp3_Normal_Control_ox3_p12,Primary Human Fibroblast (upper arm),Homo sapiens,GSE179847,1244.0,HC4_sp3_Normal_Control_ox3,HC4_sp3_Normal_Control_ox3_p12,hFB11,HC4,Primary Human Fibroblast (upper arm),male,Normal,3.0,3.0,1.0,Control,3.0,2019-03-28,16:00,,12.0,,41.33333333,20.875,6.916666667,0.25,6.015,4.588564737,21.84041579,36.17688962,15.0,WG6994424-MSA4,203841900014.0,R04C01,D11,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435435/suppl/GSM5435435_203841900014_R04C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435435/suppl/GSM5435435_203841900014_R04C01_Red.idat.gz,,2.0,2.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseIII/2019-03-28/hFB13, ctrl, P9, 250kcells, 7-days growth, 3%, 20x.jpg",PhaseIII,hFB13,,9,Control,ctrl,20,,3.0,250kcells,,,.jpg,3,3,Control,,1266.0,,22.27,0.27548243443498904,early,,Normal,18.0,Primary Human Fibroblast (breast),34.17,1.61,197.16,25.87,9065.42,,,214.0,203833030069_R07C01,47.84,21.41,48.75,130.82,5.47,1.23,0.665987388,True,True,True,True,True,True,4,matched,GSM5435803,HC2_sp3_Normal_Control_ox3_p9,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,1266.0,HC2_sp3_Normal_Control_ox3,HC2_sp3_Normal_Control_ox3_p9,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18.0,3.0,0.0,Control,3.0,2019-03-28,16:00,,9.0,,42.20833333,6.916666667,0.25,4.765425,4.252604885,22.27107811,39.03489849,22.0,28841805.0,8653.0,34.85,88.52,10.0,1022.0,80.06,0.0,,,GSM5435452,Methylation_HC2_sp3_Normal_Control_ox3_p9,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,1266.0,HC2_sp3_Normal_Control_ox3,HC2_sp3_Normal_Control_ox3_p9,hFB13,HC2,Primary Human Fibroblast (breast),female,Normal,18.0,3.0,1.0,Control,3.0,2019-03-28,16:00,,9.0,,42.20833333,20.875,6.916666667,0.25,4.765425,4.252604885,22.27107811,39.03489849,16.0,WG6994424-MSA4,203833030069.0,R07C01,G10,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435452/suppl/GSM5435452_203833030069_R07C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435452/suppl/GSM5435452_203833030069_R07C01_Red.idat.gz,,1.0,1.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseIII/2019-03-28/hFB11, ctrl, P12, 250kcells, 7-days growth, 3%, 10x.jpg",PhaseIII,hFB11,,12,Control,ctrl,10,,3.0,250kcells,,,.jpg,3,3,Control,,1244.0,,21.84,0.5768621235980755,late,,Normal,3.0,Primary Human Fibroblast (upper arm),34.16,0.95,185.72,27.035,10346.13,,,204.0,203841900014_R04C01,39.5,26.52,28.32,137.15,5.66,0.99,0.475202134,True,True,True,True,True,True,4,matched,GSM5435793,HC4_sp3_Normal_Control_ox3_p12,Primary Human Fibroblast (upper arm),Homo sapiens,GSE179848,1244.0,HC4_sp3_Normal_Control_ox3,HC4_sp3_Normal_Control_ox3_p12,HC4,hFB11,Primary Human Fibroblast (upper arm),male,Normal,3.0,3.0,0.0,Control,3.0,2019-03-28,16:00,,12.0,,41.33333333,6.916666667,0.25,6.015,4.588564737,21.84041579,36.17688962,21.0,32805505.0,9842.0,34.71,87.88,9.8,1369.2,81.81,89.6,,,GSM5435435,Methylation_HC4_sp3_Normal_Control_ox3_p12,Primary Human Fibroblast (upper arm),Homo sapiens,GSE179847,1244.0,HC4_sp3_Normal_Control_ox3,HC4_sp3_Normal_Control_ox3_p12,hFB11,HC4,Primary Human Fibroblast (upper arm),male,Normal,3.0,3.0,1.0,Control,3.0,2019-03-28,16:00,,12.0,,41.33333333,20.875,6.916666667,0.25,6.015,4.588564737,21.84041579,36.17688962,15.0,WG6994424-MSA4,203841900014.0,R04C01,D11,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435435/suppl/GSM5435435_203841900014_R04C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435435/suppl/GSM5435435_203841900014_R04C01_Red.idat.gz,,2.0,2.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseIII/2019-03-28/hFB13, ctrl, P9, 250kcells, 7-days growth, 3%, 10x.jpg",PhaseIII,hFB13,,9,Control,ctrl,10,,3.0,250kcells,,,.jpg,3,3,Control,,1266.0,,22.27,0.27548243443498904,early,,Normal,18.0,Primary Human Fibroblast (breast),34.17,1.61,197.16,25.87,9065.42,,,214.0,203833030069_R07C01,47.84,21.41,48.75,130.82,5.47,1.23,0.665987388,True,True,True,True,True,True,4,matched,GSM5435803,HC2_sp3_Normal_Control_ox3_p9,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,1266.0,HC2_sp3_Normal_Control_ox3,HC2_sp3_Normal_Control_ox3_p9,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18.0,3.0,0.0,Control,3.0,2019-03-28,16:00,,9.0,,42.20833333,6.916666667,0.25,4.765425,4.252604885,22.27107811,39.03489849,22.0,28841805.0,8653.0,34.85,88.52,10.0,1022.0,80.06,0.0,,,GSM5435452,Methylation_HC2_sp3_Normal_Control_ox3_p9,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,1266.0,HC2_sp3_Normal_Control_ox3,HC2_sp3_Normal_Control_ox3_p9,hFB13,HC2,Primary Human Fibroblast (breast),female,Normal,18.0,3.0,1.0,Control,3.0,2019-03-28,16:00,,9.0,,42.20833333,20.875,6.916666667,0.25,4.765425,4.252604885,22.27107811,39.03489849,16.0,WG6994424-MSA4,203833030069.0,R07C01,G10,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435452/suppl/GSM5435452_203833030069_R07C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435452/suppl/GSM5435452_203833030069_R07C01_Red.idat.gz,,1.0,1.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseIII/2019-02-28/hFB12, ctrl, P5, 1-1kcells, 3-days growth, 20x.jpg",PhaseIII,hFB12,,5,Control,ctrl,20,,,1-1kcells,,,.jpg,3,21,Control,,1185.0,,4.06,0.059313367420609,early,,Normal,18.0,Primary Human Fibroblast (breast),6.08,,,26.675,9938.3,,,,,,,,,,,,True,True,False,False,False,False,0,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseIII/2019-02-28/hFB13, ctrl, P5, 1-3kcells, 3-days growth, 10x.jpg",PhaseIII,hFB13,,5,Control,ctrl,10,,,1-3kcells,,,.jpg,3,21,Control,,1196.0,,4.39,0.054304799603484596,early,,Normal,18.0,Primary Human Fibroblast (breast),6.09,,,26.065,9271.97,,,,,,,,,,,,True,True,False,False,False,False,0,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseIII/2019-02-28/hFB12, ctrl, P5, 1-1kcells, 3-days growth, 10x.jpg",PhaseIII,hFB12,,5,Control,ctrl,10,,,1-1kcells,,,.jpg,3,21,Control,,1185.0,,4.06,0.059313367420609,early,,Normal,18.0,Primary Human Fibroblast (breast),6.08,,,26.675,9938.3,,,,,,,,,,,,True,True,False,False,False,False,0,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseIII/2019-02-28/hFB13, ctrl, P5, 1-3kcells, 3-days growth, 20x.jpg",PhaseIII,hFB13,,5,Control,ctrl,20,,,1-3kcells,,,.jpg,3,21,Control,,1196.0,,4.39,0.054304799603484596,early,,Normal,18.0,Primary Human Fibroblast (breast),6.09,,,26.065,9271.97,,,,,,,,,,,,True,True,False,False,False,False,0,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseIII/2019-02-28/hFB11, ctrl, P8, 665kcells, 3-days growth, 20x.jpg",PhaseIII,hFB11,,8,Control,ctrl,20,,,665kcells,,,.jpg,3,21,Control,,1175.0,,3.71,0.09799260432916027,early,,Normal,3.0,Primary Human Fibroblast (upper arm),6.08,,,25.605,8789.68,,,,,,,,,,,,True,True,False,False,False,False,0,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseIII/2019-02-28/hFB11, ctrl, P8, 665kcells, 3-days growth, 10x.jpg",PhaseIII,hFB11,,8,Control,ctrl,10,,,665kcells,,,.jpg,3,21,Control,,1175.0,,3.71,0.09799260432916027,early,,Normal,3.0,Primary Human Fibroblast (upper arm),6.08,,,25.605,8789.68,,,,,,,,,,,,True,True,False,False,False,False,0,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseI/P8 2017-10-31,11-1/hFB2-f P8  t175 5 days growth 10x.jpg",PhaseI,hFB2,f,8,,,10,175.0,,,,,.jpg,1,21,Control,,28.0,,13.95,0.41029411763499135,early,,Normal,36.0,Primary Human Fibroblast (forearm),16.96,,,16.08,2176.99,,,,,,,,,,,,True,True,False,False,False,False,0,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseI/P8 2017-10-31,11-1/hFB1-m P8  t175 4 days growth 10x.jpg",PhaseI,hFB1,m,8,,,10,175.0,,,,,.jpg,1,21,Control,,6.0,,14.16,0.23459244532414528,early,,Normal,29.0,Primary Human Fibroblast (forearm),19.85,,,19.76,4039.8,,,,,,,,,,,,True,True,False,False,False,False,0,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseI/P15 2017-12-05,12-06/hFB2-f P15  t175 5 days growth 10x, Control.jpg",PhaseI,hFB2,f,15,Control,Control,10,175.0,,,,,.jpg,1,21,Control,,35.0,,30.72,0.9035294117381315,late,,Normal,36.0,Primary Human Fibroblast (forearm),52.48,,,17.69,2898.56,,,,,,,,,,,,True,True,False,False,False,False,0,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseI/P15 2017-12-05,12-06/hFB1-m P15  t175 5 days growth 10x, Control.jpg",PhaseI,hFB1,m,15,Control,Control,10,175.0,,,,,.jpg,1,21,Control,,13.0,,40.06,0.6636845592998065,mid,,Normal,29.0,Primary Human Fibroblast (forearm),55.44,,,20.46,4484.52,,,,,,,,,,,,True,True,False,False,False,False,0,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseI/P15 2017-12-05,12-06/hFB2-f P15  t175 5 days growth 20x, Control.jpg",PhaseI,hFB2,f,15,Control,Control,20,175.0,,,,,.jpg,1,21,Control,,35.0,,30.72,0.9035294117381315,late,,Normal,36.0,Primary Human Fibroblast (forearm),52.48,,,17.69,2898.56,,,,,,,,,,,,True,True,False,False,False,False,0,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseI/P15 2017-12-05,12-06/hFB1-m P15  t175 5 days growth 20x, Control.jpg",PhaseI,hFB1,m,15,Control,Control,20,175.0,,,,,.jpg,1,21,Control,,13.0,,40.06,0.6636845592998065,mid,,Normal,29.0,Primary Human Fibroblast (forearm),55.44,,,20.46,4484.52,,,,,,,,,,,,True,True,False,False,False,False,0,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseI/P14 2017-11-30.11-31/hFB1-m P14  t175 5 days growth 10x, Control.jpg",PhaseI,hFB1,m,14,Control,Control,10,175.0,,,,,.jpg,1,21,Control,,12.0,,35.66,0.5907886017132076,mid,,Normal,29.0,Primary Human Fibroblast (forearm),50.46,,,24.03,7265.41,64.36,15.8,,,,,,,,,,True,True,False,False,False,False,0,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0
